id,slug,name,category,status,city,area,rating,reviews_count,authority_score,website,google_maps_url
google-ChIJY927BwSTlxIRPmNYlJ1-ulk,tak-roll,Tak & Roll,restaurant,published,Palma,Palma,4.4,343,143.7312,,https://maps.google.com/?cid=6465619430307554110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJBUOJ0nkylhIRCPBTXeLi6J0,la-santa,La Santa,restaurant,published,,Can Picafort,4.4,1625,167.2224,https://lasantaplaya.com/,https://maps.google.com/?cid=11378593920407826440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJJXv7T46XlxIRCZfcQYMYwjc,el-gaucho-steakhouse-tapas,El Gaucho - Steakhouse & Tapas,restaurant,published,Palma,Palma,4.4,1582,156.9841,,https://maps.google.com/?cid=4017800769592661769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJcaTOrFeSlxIRwKq8CRbN3FM,taj-mahal-blanquerna,Taj Mahal Blanquerna,restaurant,published,Palma,Palma,4.4,1376,155.7787,,https://maps.google.com/?cid=6042930294560697024&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJRQ5oF-e-lxIRrSoaa9R1asQ,los-ultimos-mohicanos,Los Ultimos Mohicanos,restaurant,published,,Algaida,4.4,1413,156.009,,https://maps.google.com/?cid=14153254334155598509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
bodega-barahona-casa-manolo-ses-salines,bodega-barahona-casa-manolo-ses-salines,Bodega Barahona Casa Manolo,restaurant,published,,Ses Salines,4.4,1755,167.8905,https://bodegabarahonacasamanolo.es/,https://maps.google.com/?cid=5394608212456671878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJN1tDZBYWlhIRNoy-svtPEVA,restaurante-cafe-l-orient,Restaurante Café L´Orient,restaurant,published,,Capdepera,4.4,1511,166.591,http://cafelorient.com/,https://maps.google.com/?cid=5769480540092533814&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJkwaPE-eTlxIRqYgFxcAZdXw,rikito,RIKITO,restaurant,published,Palma,Palma,4.4,2113,169.5021,http://www.rikitorestaurant.com/,https://maps.google.com/?cid=8968102548708100265&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJdwRwl1pHlhIRJbwzfOJUVD4,mig-i-mig-sa-cantina-club-nautic-porto-cristo,MIG I MIG SA CANTINA CLUB NÀUTIC PORTO CRISTO,restaurant,published,,Porto Cristo,4.4,74,140.5012,https://www.cnportocristo.com/index.php/sa-cantina/,https://maps.google.com/?cid=4491308060118334501&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJyy-K9RHBlxIRHc-pl6XSgVg,nawab-pizzeria-kebab,Nawab Pizzería Kebab,restaurant,published,,Binissalem,4.4,105,133.5061,,https://maps.google.com/?cid=6377610155989258013&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJvQ0inSGvlxIRrI5z_rYhKFE,el-ultimo-paraiso-can-senae,El Ultimo Paraíso Can Senae,restaurant,published,,Sa Ràpita,4.4,411,145.2979,,https://maps.google.com/?cid=5847961185977339564&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJAcOWanKSlxIR29_FB2jMFLc,pizzeria-ca-n-pelut,Pizzería Ca'n Pelut,restaurant,published,Palma,Palma,4.4,3039,172.6575,http://www.canpelut.es/,https://maps.google.com/?cid=13192393955654098907&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJl7pCeAm5lxIRR21pNIUCiEQ,pizzeria-il-pellegrino,Pizzería Il Pellegrino,restaurant,published,,Manacor,4.4,466,156.3863,https://drive.google.com/file/d/1b8w22cHLRV5fMwMEDjPbU2ygyGDI1wZC/view?usp=drivesdk,https://maps.google.com/?cid=4938199762544979271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJg0mrYlKSlxIR66aA1DoqCgA,cric-croc-taqueria,Cric&Croc Taqueria,restaurant,published,Palma,Palma,4.4,852,151.619,,https://maps.google.com/?cid=2861181928777451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJmQpAA-WTlxIRhm5ln_ZbSXw,la-cabra-feliz,La Cabra Feliz.,restaurant,published,Palma,Palma,4.4,152,146.6938,https://instagram.com/lacabrafelizbar?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=8955790448797249158&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJmS16IUstlhIRd425j1Xh2_0,house-of-sushi-alcudia,House of sushi Alcudia,restaurant,draft,Alcúdia,Port d'Alcúdia,4.4,37,124.5957,,https://maps.google.com/?cid=18292462069095173495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJTY7uDIoslhIRqQbQedNTlkQ,restaurante-sa-bodega-d-es-port,Restaurante Sa Bodega d'es Port,restaurant,published,Alcúdia,Port d'Alcúdia,4.4,1711,167.6701,http://www.bodegadesport.com/,https://maps.google.com/?cid=4942229808832579241&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJiTS9U1zFlxIRhGK0YSuKoGk,supermercados-dia,Supermercados Dia,restaurant,draft,,Inca,4.4,53,137.6479,https://www.dia.es/,https://maps.google.com/?cid=7611235289183576708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJhZ2lpvNAlhIRVCJ0txFYoYw,the-taste-of-india,The Taste of India,restaurant,published,,Cala Millor,4.4,384,154.6413,https://6a2db717912ef.site123.me/,https://maps.google.com/?cid=10133477469675856468&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ9d9-CL_olxIR7F8yTSTvxww,sa-granja-cafe-restaurant,Sa Granja Cafè - Restaurant,restaurant,published,Sóller,Sóller,4.4,1969,168.8893,http://instagram.com/sagranjasoller,https://maps.google.com/?cid=920967588013563884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJuS4uGOeplxIRG5vUCwBH7UA,salicornia,Salicornia,restaurant,published,,Colonia de Sant Jordi,4.4,534,157.5671,https://www.salicorniarestaurant.com/,https://maps.google.com/?cid=4678473653431868187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ0TbDYbZGlhIRTlSCMEJr0n4,fussio-lounge-c-b,Fussio Lounge C B,restaurant,published,,Porto Cristo,4.4,2315,170.2948,https://www.facebook.com/fussioloungeportocristoo,https://maps.google.com/?cid=9138484525914018894&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJuZxZEwe7lxIR_pICbMsdCc8,caliuet-barestaurant,Caliuet BaRestaurant,restaurant,published,,Llucmajor,4.4,507,157.1173,http://caliuet.eltenedor.rest/,https://maps.google.com/?cid=14918488000169153278&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJA0Wu_EaWlxIRxnKD5pwbUcQ,pazo-do-pulpo,Pazo do pulpo,restaurant,published,Palma,Palma,4.4,2191,169.8168,http://www.casadopulpo.com/,https://maps.google.com/?cid=14146118265243660998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJaYKTQyKPlxIRpdszcl9YNSY,le-petit-jardin,Le Petit Jardin,restaurant,published,,Illetas,4.4,196,138.8893,,https://maps.google.com/?cid=2753203914168064933&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJC6rCeoFUlhIR5lV8DfB2J3o,restaurant-es-moli,Restaurant Es Molí,restaurant,published,,Santanyí,4.4,1335,155.5161,,https://maps.google.com/?cid=8802134770109404646&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJc6blScBQlhIRrjAmW13cV78,restaurante-mestral,Restaurante Mestral,restaurant,published,,Cala d'Or,4.4,1050,153.4321,,https://maps.google.com/?cid=13787731077737361582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJGexmRdfWlxIRPfBAzrWwqz4,pescados-oliver,Pescados Oliver,restaurant,draft,Pollença,Pollença,4.4,37,134.5957,http://www.oliverfood.com/,https://maps.google.com/?cid=4515897346264985661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJfT7RBLsjmBIRG9IUTN_qSeo,cala-conills,Cala Conills,restaurant,published,,Sant Elm,4.4,623,158.9037,http://www.calaconills.com/,https://maps.google.com/?cid=16882282922950054427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ62ItFGRHlhIR_5_4NfFP2nU,perla-grill-terrace,Perla Grill&Terrace,restaurant,published,,Porto Cristo,4.4,347,153.8316,https://www.perlagrillterrace.com/,https://maps.google.com/?cid=8492187944771690495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJzULYkbVGlhIR1RqQ28nqH6U,vibes-by-quince-restaurante,Vibes by Quince Restaurante,restaurant,published,,Porto Cristo,4.4,1332,165.4966,http://restaurantevibes.com/,https://maps.google.com/?cid=11898486893229120213&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJE7MVLeZRlhIRo04HPOwQXLI,bistro-noir-restaurant-cala-d-or,Bistro Noir | Restaurant Cala d'Or,restaurant,published,,Cala d'Or,4.4,643,159.1777,https://noirmallorca.com/,https://maps.google.com/?cid=12852166043413991075&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ014kT7AjmBIRHoKRwmws_q0,arasa,Arasa,restaurant,published,,Sant Elm,4.4,260,141.3328,,https://maps.google.com/?cid=12537507258278445598&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJhw25rleSlxIRKDJ7-bXQ2XQ,udon-palma,UDON Palma,restaurant,published,Palma,Palma,4.4,1546,166.7898,https://www.udon.com/restaurante/udon-palma?utm_source=google&utm_medium=organic&utm_campaign=gmb_palma,https://maps.google.com/?cid=8419990458339111464&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJjVa6PG0tlhIRhA8AzW_aL64,ca-n-pescador-playa-de-muro,Ca'n Pescador - Playa de Muro,restaurant,published,,Playa de Muro,4.4,2399,170.6042,http://www.canpescador.es/,https://maps.google.com/?cid=12551490860220419972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJceRMKYoslhIRetMG839TzJ8,restaurante-la-cabana-puerto-de-alcudia,Restaurante La Cabaña – Puerto de Alcúdia,restaurant,published,Alcúdia,Port d'Alcúdia,4.4,1204,164.6197,https://lacabanapuertoalcudia.com/,https://maps.google.com/?cid=11514670156282778490&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJh9oN7KDWlxIRHFqMprycv10,q11-restaurant-pollenca,Q11 restaurant pollença,restaurant,published,Pollença,Pollença,4.4,866,161.7604,http://www.q11restaurant.com/,https://maps.google.com/?cid=6755290300141034012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJgw-yiIwslhIR_cewyFXO3aQ,sa-taverna-des-port-alcudia,Sa Taverna des Port Alcúdia,restaurant,published,Alcúdia,Alcúdia,4.4,1295,165.2521,https://linktr.ee/satavernadesport,https://maps.google.com/?cid=11879878259907807229&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJq6qqquq5lxIRsC91PpTQTvg,restaurant-cal-dimoni,Restaurant Cal Dimoni,restaurant,published,,Manacor,4.4,6050,178.6365,https://www.facebook.com/share/1NPrZSFZpj/,https://maps.google.com/?cid=17892467704711163824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJPewQyRaTlxIRAA1X1nLgzIY,miss-sushi-mallorca,Miss Sushi Mallorca,restaurant,published,Palma,Palma,4.4,1580,166.9786,https://misssushi.es/,https://maps.google.com/?cid=9713385280158240000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJT2evvnSTlxIRKubLssBVOYs,los-chamacos,Los chamacos,restaurant,published,Palma,Palma,4.4,412,145.319,,https://maps.google.com/?cid=10032143931066279466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJd4jftWFAlhIR_XPugqu6xls,the-king-s-head,THE KING'S HEAD,restaurant,published,,Cala Millor,4.4,637,159.0964,http://www.thekingsheadsacoma.com/,https://maps.google.com/?cid=6613178348638991357&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJW9SGifJAlhIRizHdA_SpAak,restaurante-grill-hnos-jimenez,Restaurante.grill hnos jimenez,restaurant,published,,Cala Millor,4.4,1844,168.3199,https://restaurantegrillhnosjimenez.shop/,https://maps.google.com/?cid=12178201732888473995&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJe_uk30SSlxIRFVD-FG6E8Ak,ombu-paseo-del-borne,OMBU Paseo del Borne,restaurant,published,Palma,Palma,4.4,5325,177.528,https://fornprojects.com/restaurante/ombu-born/,https://maps.google.com/?cid=716217949085388821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ58kt4yGTlxIRukoOV1BvMik,santa-restaurant-restaurante-steakhouse,Santa Restaurant | Restaurante Steakhouse,restaurant,published,Palma,Palma,4.4,399,155.0412,https://santarestaurant.com/?utm_campaign=clic&utm_source=gmb&utm_medium=organic,https://maps.google.com/?cid=2968557495239199418&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJK9AR0cEslhIRqJn8X7Gtnqs,restaurante-palmitos,Restaurante Palmitos,restaurant,published,Alcúdia,Alcúdia,4.4,1372,165.7534,https://www.restaurantepalmitos.com/,https://maps.google.com/?cid=12366512604137167272&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ-ZRoXC2JlxIRnXYhBkwlYG8,restaurante-chili-lounge,Restaurante Chili Lounge,restaurant,published,,Calvià,4.4,540,157.6639,http://www.chililoungemallorca.com/,https://maps.google.com/?cid=8025455544424822429&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJv9lKoPWVlxIRoq5Lri3mOe8,restaurant-s-hostal-del-pla,Restaurant S’Hostal del Pla,restaurant,published,,Manacor,4.4,1763,157.93,,https://maps.google.com/?cid=17238062132609396386&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJM-ta-uLllxIRDL321T0ZQSI,sa-peixateria-mayol-mesquida,Sa Peixateria Mayol Mesquida,restaurant,draft,Sóller,Port de Sóller,4.4,91,137.2758,https://mayolmesquida.com/sa-peixateria/,https://maps.google.com/?cid=2468281824149159180&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ7TWNHbeLlxIR8xLHNVxUWN4,spoon-restaurante,Spoon Restaurante,restaurant,published,,Puerto Portals,4.4,584,158.3431,http://spoon-mallorca.com/,https://maps.google.com/?cid=16021648429386502899&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJtxDLOL1NlhIRitFCdUYC41s,restaurant-ca-n-salvador,Restaurant Ca'n Salvador,restaurant,published,,Porto Cristo,4.4,1085,163.7166,https://restaurantcansalvador.com/,https://maps.google.com/?cid=6621138378803040650&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJmZ23K6GWlxIRcLgLCuLGdwY,restaurante-la-payesita,Restaurante La Payesita,restaurant,published,Palma,Palma,4.4,2200,169.8524,https://es-la.facebook.com/LaPayesita,https://maps.google.com/?cid=466059760589584496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJwwh3vSbFlxIRpHQK3neXwkg,restaurante-sa-tafona-de-caimari,Restaurante Sa Tafona de Caimari,restaurant,published,,Caimari,4.3,2114,167.5062,http://satafonadecaimari.com/,https://maps.google.com/?cid=5242919457294808228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ9birlq3vlxIRKzLbXjfmePs,el-olivo,El Olivo,restaurant,published,,Deià,4.3,431,153.7097,https://www.belmond.com/hotels/europe/mallorca/deia/belmond-la-residencia/dining?utm_source=local_search&utm_medium=link&utm_campaign=google_restaurant,https://maps.google.com/?cid=18120486226214203947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJLUw_CeuTlxIReDF3hxJ4kjY,marina-bay-palma,Marina Bay Palma,restaurant,published,Palma,Palma,4.3,1111,161.9221,http://www.marinabaypalma.com/,https://maps.google.com/?cid=3932337445625344376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJZbC8tK6TlxIRawbiAuIzCj8,mercado-de-pere-garau,Mercado de Pere Garau,restaurant,hidden,Palma,Palma,4.3,10737,181.6185,https://mercatperegarau.es/,https://maps.google.com/?cid=4542500219960559211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJLeZopCbVlxIRIlA3BPa_xP8,stay-restaurant,Stay Restaurant,restaurant,published,Pollença,Port de Pollença,4.3,2770,169.8496,http://www.stayrestaurant.com/,https://maps.google.com/?cid=18430066638460506146&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJvTOU0VGSlxIRlic9Kya9KyM,pizzeria-sa-cova,Pizzeria Sa Cova,restaurant,published,Palma,Palma,4.3,1035,161.3072,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDMyMTc3MzQ1MDExMzg1?story_media_id=3390886895515086716_15071288354&igsh=MW1udW9lMmJmYzdjbg==,https://maps.google.com/?cid=2534327186957870998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJwWxCbEeTlxIR1Zks9MpIWfE,periplo-portixol,Periplo Portixol,restaurant,published,Palma,Palma,4.3,641,157.1507,https://www.periploportixol.com/,https://maps.google.com/?cid=17391011472585038293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJI_wnCP6XlxIRfZqh8baVVGI,las-brasas-steakhouse-carnes-premium,Las Brasas Steakhouse - Carnes Premium,restaurant,published,Palma,Palma,4.3,1826,166.2348,https://www.instagram.com/lasbrasassteakhouse_premium?igsh=MWQwbW95NmJwczB6eA==,https://maps.google.com/?cid=7085452726731119229&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ2YX9uVaSlxIRBb1WEKxnne4,l-artista-pizzeria-napoletana,L'Artista Pizzeria Napoletana,restaurant,published,Palma,Palma,4.3,3789,172.5728,http://www.lartistapizzeria.es/,https://maps.google.com/?cid=17194012941076577541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJkSU9s2-SlxIRqQNqPo4RWpo,arrosseria-sa-cranca,Arrosseria Sa Cranca,restaurant,published,Palma,Palma,4.3,3206,171.122,http://www.sacranca.com/,https://maps.google.com/?cid=11122221532375024553&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJP_GOYVmSlxIR_mmHI-K38RY,buco-burger,Buco Burger,restaurant,published,Palma,Palma,4.3,2275,168.1434,https://bucoburgermallorca.com/,https://maps.google.com/?cid=1653304720108251646&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJHUE6WHaPlxIRbRWEn4d-5BM,rude-restaurant-bar,RUDE Restaurant-Bar,restaurant,published,,Portals Nous,4.3,304,150.686,http://rude-portals.com/,https://maps.google.com/?cid=1433409702372578669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJMyb5SvogmBIR3GXsnPWpFUs,meson-can-paco,Mesón Can Paco,restaurant,published,Andratx,Andratx,4.3,831,159.4025,https://mesoncanpaco.es/,https://maps.google.com/?cid=5410417399720338908&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJQa4FYeOJlxIRAZbg2a2w8P8,st-lorenzo-tapas-restaurante-pizzeria-sin-gluten-sin-lactosa,St. Lorenzo Tapas Restaurante & Pizzeria *Sin gluten Sin lactosa*,restaurant,published,,Calvià,4.3,453,154.1411,http://www.stlorenzotapas.com/,https://maps.google.com/?cid=18442434734813386241&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJb6F1VxuplxIR5RE75TItOmI,bacora-restaurant,Bàcora Restaurant,restaurant,published,,Colonia de Sant Jordi,4.3,99,140.8245,https://www.universalbeachhotels.com/en/hoteles/universal-grand-leon-spa/gastronomia?utm_source=google&utm_medium=organic&utm_campaign=GBPSecondary&utm_content=Bacorarestaurant,https://maps.google.com/?cid=7078019460983624165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
illeta-camp-de-mar,illeta-camp-de-mar,Illeta,restaurant,published,,Camp de Mar,4.3,7679,0,http://www.illeta.com/,https://maps.google.com/?cid=4482141087473906606&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
google-ChIJs8wC14MrlhIRpbzn5hq-Qw0,5-oceanos,5 Oceanos,restaurant,published,Alcúdia,Alcúdia,4.3,2189,167.8089,https://grupo5oceanos.com/,https://maps.google.com/?cid=955816568685051045&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJr8J5iamTlxIRjBReUitusNA,bbq-restaurante-chino,BBQ Restaurante Chino,restaurant,published,Palma,Palma,4.3,632,147.0281,,https://maps.google.com/?cid=15037640288134632588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ9Xp0ASWTlxIR1gETzHExP1c,la-cana,La Caña,restaurant,published,Palma,Palma,4.3,1625,165.2171,https://fornprojects.com/la-cana/,https://maps.google.com/?cid=6286797969657364950&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJCyAeI92NlxIR7izZSliccps,forn-san-agustin,Forn San Agustin,restaurant,draft,Palma,Palma,4.3,290,150.2779,http://www.fornsanagustin.com/,https://maps.google.com/?cid=11201187126250646766&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJXyTj91GSlxIR_AmSqULaKJc,sa-jugueteria,Sa Jugueteria,restaurant,published,Palma,Palma,4.3,889,159.9878,http://www.sajugueteria.com/,https://maps.google.com/?cid=10892195678643161596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJh_b2lKVNlhIRa8u6QTumIWw,restaurant-s-estacio,Restaurant s'Estació,restaurant,published,,Felanitx,4.3,586,146.3728,,https://maps.google.com/?cid=7791691603763710827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJTQX1z5pUlhIRrlI5HfSlGTI,alchemy-restaurante,Alchemy Restaurante,restaurant,published,,Santanyí,4.3,1039,161.3407,http://alchemysantanyi.com/,https://maps.google.com/?cid=3610099044195062446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
